Local Peak Maximum (Comp. extension 1 % Change) : HoraalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;sec
1526,36607;-12,72536;-19773,95415
1526,38607;-12,72560;-19776,69150
1526,40007;-12,72572;-19779,32155
1526,41407;-12,72584;-19781,90690
1526,42807;-12,72602;-19784,46841
1526,44607;-12,72614;-19787,17595
1526,46007;-12,72631;-19789,72405
1526,47607;-12,72643;-19792,24086
1526,56407;-12,72715;-19789,73597
1526,58607;-12,72733;-19787,10592
1526,65007;-12,72781;-19784,59656
1526,75007;-12,72859;-19781,92478
1526,92007;-12,72996;-19784,47139
1527,05407;-12,73098;-19781,90541
1527,16407;-12,73187;-19784,52802
1527,20807;-12,73229;-19787,19383
1527,22807;-12,73247;-19789,91777
1527,24407;-12,73259;-19792,57464
1527,25607;-12,73271;-19795,08251
1527,26807;-12,73283;-19797,61273
1527,28007;-12,73295;-19800,19808
1527,29207;-12,73307;-19802,78641
1527,30607;-12,73319;-19805,38666
1527,32607;-12,73337;-19808,02268
1527,36807;-12,73373;-19810,53054
1527,46007;-12,73445;-19807,90794
1527,49607;-12,73475;-19805,39709
1527,54807;-12,73522;-19808,02417
1527,57007;-12,73546;-19810,74810
1527,58807;-12,73564;-19813,28428
1527,61007;-12,73582;-19815,83983
1527,63607;-12,73606;-19818,41922
1527,67207;-12,73642;-19821,00308
1527,71607;-12,73678;-19823,52585
1527,77207;-12,73726;-19820,95242
1527,82607;-12,73767;-19818,35812
1527,86807;-12,73797;-19815,81450
1527,90807;-12,73827;-19813,12633
1527,94207;-12,73857;-19810,60952
1528,01407;-12,73917;-19813,24703
1528,10207;-12,73989;-19815,76085
1528,30207;-12,74144;-19816,18553
1528,34207;-12,74180;-19818,71128
1528,39807;-12,74228;-19821,24150
1528,42807;-12,74252;-19823,91328
1528,45607;-12,74276;-19826,52843
1528,48007;-12,74300;-19829,15848
1528,50007;-12,74318;-19831,68274
1528,52407;-12,74341;-19834,20104
1528,55207;-12,74365;-19836,70145
1528,57807;-12,74383;-19839,23763
1528,66007;-12,74449;-19836,70443
1528,81007;-12,74581;-19839,38217
1528,82807;-12,74599;-19841,97348
1528,84807;-12,74617;-19844,48731
1528,86807;-12,74634;-19847,17846
1528,88807;-12,74652;-19849,85173
1528,90807;-12,74670;-19852,35661
1528,93607;-12,74694;-19854,90918
1529,03007;-12,74772;-19852,33873
1529,06007;-12,74796;-19849,67142
1529,10007;-12,74826;-19847,06223
1529,27407;-12,74957;-19844,46645
1529,40407;-12,75065;-19847,08011
1529,42607;-12,75083;-19849,62374
1529,47807;-12,75125;-19852,13310
1529,57007;-12,75196;-19854,70057
1529,60007;-12,75226;-19857,35297
1529,65607;-12,75274;-19859,91299
1529,69807;-12,75310;-19862,50728
1529,74407;-12,75346;-19865,08667
1529,77407;-12,75376;-19867,60050
1529,79407;-12,75394;-19870,23205
1529,81207;-12,75412;-19872,76524
1529,83207;-12,75430;-19875,50110
1529,93007;-12,75501;-19872,91425
1529,95607;-12,75525;-19870,28718
1529,98407;-12,75543;-19867,70183
1530,07607;-12,75627;-19870,46450
1530,09607;-12,75645;-19873,10946
1530,11607;-12,75663;-19875,75740
1530,13607;-12,75681;-19878,27271
1530,15407;-12,75699;-19880,98621
1530,17007;-12,75717;-19883,59690
1530,19407;-12,75741;-19886,15692
1530,21607;-12,75758;-19888,99261
1530,23607;-12,75776;-19891,64948
1530,32007;-12,75842;-19889,00751
1530,34607;-12,75866;-19886,35659
1530,37807;-12,75890;-19883,82041
1530,40607;-12,75908;-19881,17248
1530,45007;-12,75944;-19878,66312
1530,64607;-12,76105;-19881,24847
1530,74407;-12,76183;-19883,77571
1530,81607;-12,76243;-19886,32232
1530,88207;-12,76297;-19888,84062
1530,91807;-12,76326;-19891,37828
1530,95407;-12,76362;-19893,98003
1530,97607;-12,76380;-19896,50130
1530,99607;-12,76398;-19899,21778
1531,01407;-12,76416;-19901,74949
1531,03407;-12,76434;-19904,28418
1531,07407;-12,76464;-19906,79353
1531,12807;-12,76506;-19904,12921
1531,17407;-12,76548;-19901,62879
1531,28807;-12,76643;-19904,27524
1531,30807;-12,76661;-19906,88145
1531,32607;-12,76679;-19909,40273
1531,34407;-12,76697;-19912,14007
1531,36007;-12,76715;-19914,94000
1531,37607;-12,76733;-19917,64009
1531,39207;-12,76745;-19920,25077
1531,41007;-12,76763;-19922,76609
1531,43207;-12,76781;-19925,26650
1531,51207;-12,76847;-19922,53214
1531,52607;-12,76853;-19919,95275
1531,54007;-12,76865;-19917,37932
1531,55407;-12,76877;-19914,84910
1531,57007;-12,76882;-19912,29355
1531,58807;-12,76900;-19909,57111
1531,60807;-12,76912;-19906,84867
1531,65007;-12,76942;-19904,22755
1531,68407;-12,76966;-19901,67052
1531,71407;-12,76990;-19899,12838
1531,76207;-12,77032;-19901,93725
1531,78407;-12,77050;-19904,46597
1531,82207;-12,77080;-19907,05132
1531,87007;-12,77122;-19909,56962
1531,91007;-12,77152;-19912,18328
1531,94007;-12,77175;-19914,89232
1531,96207;-12,77199;-19917,45234
1531,98007;-12,77211;-19920,12411
1532,00007;-12,77229;-19922,78397
1532,04207;-12,77265;-19925,33356
1532,21607;-12,77409;-19927,94275
1532,23807;-12,77427;-19930,58622
1532,26207;-12,77451;-19933,26694
1532,28407;-12,77468;-19935,91785
1532,32407;-12,77504;-19938,47638
1532,45407;-12,77606;-19935,94617
1532,56607;-12,77702;-19938,58665
1532,58207;-12,77720;-19941,34784
1532,59407;-12,77731;-19944,25356
1532,60407;-12,77743;-19946,92385
1532,61407;-12,77750;-19949,55987
1532,62407;-12,77761;-19952,32999
1532,63407;-12,77773;-19955,05691
1532,64407;-12,77785;-19957,74508
1532,65607;-12,77791;-19960,54053
1532,68007;-12,77815;-19963,12588
1532,75007;-12,77869;-19960,36321
1532,77007;-12,77887;-19957,61842
1532,79607;-12,77905;-19955,01369
1532,81407;-12,77917;-19952,46708
1532,83207;-12,77929;-19949,79233
1532,85007;-12,77941;-19947,26062
1532,87007;-12,77959;-19944,73338
1532,90007;-12,77983;-19942,23297
1532,93007;-12,78001;-19939,63271
1533,00607;-12,78066;-19942,17932
1533,04407;-12,78096;-19944,74828
1533,07407;-12,78120;-19947,26956
1533,10007;-12,78144;-19949,88173
1533,14007;-12,78180;-19952,43430
1533,16407;-12,78204;-19954,98091
1533,20807;-12,78234;-19957,49325
1533,40207;-12,78395;-19960,09350
1533,45407;-12,78437;-19962,64160
1533,47407;-12,78461;-19965,16287
1533,49207;-12,78473;-19967,88085
1533,51607;-12,78497;-19970,47365
1533,54207;-12,78521;-19973,01877
1533,59007;-12,78563;-19975,54302
1533,62207;-12,78586;-19978,05536
1533,67007;-12,78622;-19975,43722
1533,69207;-12,78640;-19972,79227
1533,72407;-12,78664;-19970,12347
1533,81007;-12,78742;-19972,70137
1533,82807;-12,78760;-19975,22116
1533,84607;-12,78778;-19977,82737
1533,86807;-12,78796;-19980,32779
1533,89207;-12,78820;-19983,10089
1533,90607;-12,78832;-19985,67134
1533,92007;-12,78850;-19988,43551
1533,94207;-12,78868;-19990,95082
1533,98007;-12,78903;-19993,47508
1534,03807;-12,78945;-19990,80926
1534,05607;-12,78957;-19988,07639
1534,07407;-12,78975;-19985,41504
1534,11207;-12,78999;-19982,83714
1534,14607;-12,79029;-19980,29500
1534,19607;-12,79065;-19977,68432
1534,35607;-12,79196;-19980,27563
1534,38607;-12,79220;-19982,89526
1534,41207;-12,79244;-19985,44782
1534,44607;-12,79274;-19988,01827
1534,47207;-12,79292;-19990,56041
1534,53607;-12,79346;-19993,14874
1534,73607;-12,79501;-19992,56611
1534,77807;-12,79543;-19995,31537
1534,79807;-12,79561;-19998,12126
1534,81407;-12,79573;-20000,80496
1534,83207;-12,79591;-20003,48717
1534,86607;-12,79621;-20006,06209
1535,02207;-12,79746;-20008,68618
1535,04807;-12,79770;-20011,39969
1535,07007;-12,79794;-20014,01633
1535,09807;-12,79818;-20016,59423
1535,13007;-12,79848;-20019,17064
1535,16407;-12,79878;-20021,71427
1535,21807;-12,79926;-20024,21618
1535,33007;-12,80015;-20021,56675
1535,36407;-12,80045;-20019,05888
1535,39007;-12,80063;-20016,42585
1535,42007;-12,80087;-20013,91798
1535,49807;-12,80147;-20011,34008
1535,62207;-12,80243;-20013,96865
1535,65207;-12,80272;-20016,64937
1535,67407;-12,80291;-20019,28985
1535,69807;-12,80314;-20021,87222
1535,72807;-12,80338;-20024,52165
1535,75207;-12,80356;-20027,18002
1535,87207;-12,80446;-20024,66619
1535,98207;-12,80536;-20027,25452
1536,00807;-12,80566;-20029,79517
1536,02807;-12,80584;-20032,47440
1536,04007;-12,80595;-20035,14171
1536,05407;-12,80607;-20038,05935
1536,06807;-12,80619;-20040,72070
1536,08607;-12,80637;-20043,26135
1536,14207;-12,80685;-20045,80051
1536,32807;-12,80847;-20048,48868
1536,34607;-12,80864;-20051,20516
1536,36407;-12,80883;-20053,70557
1536,38607;-12,80900;-20056,32669
1536,42407;-12,80936;-20058,85094
1536,53407;-12,81026;-20056,34606
1536,55607;-12,81044;-20053,68620
1536,58207;-12,81062;-20051,00399
1536,60407;-12,81080;-20048,35010
1536,63207;-12,81098;-20045,74239
1536,67807;-12,81134;-20043,23155
1536,82607;-12,81253;-20045,77667
1536,87207;-12,81289;-20048,32625
1536,90807;-12,81325;-20050,97866
1536,93007;-12,81343;-20053,67130
1536,99807;-12,81397;-20056,22685
1537,10207;-12,81480;-20058,75707
1537,19207;-12,81552;-20061,30964
1537,26007;-12,81612;-20063,95608
1537,28807;-12,81636;-20066,51014
1537,31807;-12,81660;-20069,01354
1537,34607;-12,81684;-20071,58250
1537,38607;-12,81719;-20074,09930
1537,46207;-12,81785;-20076,64144
1537,53607;-12,81851;-20079,28044
1537,55807;-12,81869;-20082,07142
1537,57807;-12,81887;-20084,69403
1537,65207;-12,81953;-20087,22126
1537,68007;-12,81977;-20089,78724
1537,70407;-12,82001;-20092,44710
1537,82007;-12,82096;-20089,93924
1537,85807;-12,82126;-20087,35687
1537,88807;-12,82150;-20084,77896
1538,01807;-12,82246;-20082,14295
1538,04607;-12,82270;-20079,43839
1538,15607;-12,82359;-20082,09378
1538,19207;-12,82389;-20084,62697
1538,28207;-12,82461;-20087,18848
1538,32807;-12,82497;-20089,79172
1538,40207;-12,82557;-20092,33087
1538,46007;-12,82604;-20094,88046
1538,50207;-12,82640;-20097,55522
1538,53207;-12,82670;-20100,30597
1538,55007;-12,82682;-20102,88984
1538,56607;-12,82700;-20105,73298
1538,58007;-12,82712;-20108,30343
1538,59207;-12,82724;-20110,82172
1538,60407;-12,82736;-20113,35343
1538,62407;-12,82754;-20115,91196
1538,64407;-12,82772;-20118,41983
1538,76407;-12,82873;-20115,84789
1538,91207;-12,83005;-20118,51370
1538,92807;-12,83017;-20121,35237
1538,94207;-12,83029;-20124,00478
1538,95807;-12,83047;-20126,78534
1538,99807;-12,83083;-20129,31108
1539,07407;-12,83142;-20126,59609
1539,09207;-12,83154;-20123,86918
1539,11007;-12,83166;-20121,14823
1539,13007;-12,83184;-20118,41536
1539,22607;-12,83262;-20115,87024
1539,28007;-12,83298;-20113,33406
1539,41207;-12,83405;-20115,85534
1539,46207;-12,83447;-20118,47645
1539,52407;-12,83495;-20121,06627
1539,61207;-12,83567;-20123,62927
1539,63807;-12,83591;-20126,15204
1539,70607;-12,83645;-20128,75527
1539,73807;-12,83675;-20131,27655
1539,75407;-12,83693;-20133,78441
1539,77007;-12,83704;-20136,45470
1539,78807;-12,83722;-20138,98343
1539,80407;-12,83740;-20141,53600
1539,82207;-12,83758;-20144,38510
1539,83607;-12,83770;-20147,10307
1539,85207;-12,83782;-20149,76740
1539,99607;-12,83902;-20147,18056
1540,08407;-12,83980;-20149,85383
1540,10207;-12,83997;-20152,38851
1540,11807;-12,84015;-20155,10350
1540,13807;-12,84033;-20157,63670
1540,16207;-12,84051;-20160,19970
1540,27807;-12,84147;-20157,68290
1540,31007;-12,84171;-20155,01410
1540,34407;-12,84201;-20152,40788
1540,43207;-12,84266;-20149,90747
1540,46807;-12,84296;-20147,30275
1540,50407;-12,84320;-20144,76955
1540,58607;-12,84386;-20147,41451
1540,62007;-12,84416;-20150,09522
1540,69207;-12,84476;-20152,69846
1540,72807;-12,84506;-20155,33447
1540,76207;-12,84530;-20157,83489
1540,95407;-12,84679;-20160,37107
1540,97207;-12,84697;-20163,01453
1540,98807;-12,84709;-20165,57604
1541,00207;-12,84727;-20168,16437
1541,01407;-12,84739;-20170,83317
1541,02607;-12,84751;-20173,83277
1541,03607;-12,84757;-20176,53435
1541,04607;-12,84769;-20179,22699
1541,05807;-12,84781;-20181,91963
1541,07807;-12,84799;-20184,57800
1541,11207;-12,84829;-20187,20061
1541,23007;-12,84924;-20184,68082
1541,26807;-12,84948;-20182,08653
1541,29607;-12,84972;-20179,57270
1541,35007;-12,85020;-20182,13123
1541,37807;-12,85050;-20184,84473
1541,39807;-12,85068;-20187,41220
1541,42207;-12,85092;-20190,14657
1541,43807;-12,85110;-20192,78556
1541,45607;-12,85121;-20195,33664
1541,47207;-12,85139;-20198,01140
1541,49207;-12,85157;-20200,73831
1541,59807;-12,85247;-20198,19468
1541,62607;-12,85265;-20195,65701
1541,65007;-12,85283;-20193,13723
1541,67407;-12,85301;-20190,45651
1541,69807;-12,85319;-20187,80261
1541,72007;-12,85337;-20185,27389
1541,75207;-12,85361;-20182,66469
1541,87607;-12,85462;-20185,27389
1541,92007;-12,85498;-20187,80857
1541,95407;-12,85528;-20190,43267
1542,15407;-12,85678;-20190,19127
1542,19407;-12,85713;-20192,73937
1542,21807;-12,85737;-20195,28300
1542,23407;-12,85749;-20197,79086
1542,25207;-12,85767;-20200,49542
1542,26407;-12,85779;-20203,06438
1542,27607;-12,85791;-20205,95968
1542,28807;-12,85803;-20208,73874
1542,30007;-12,85815;-20211,42840
1542,31207;-12,85827;-20214,00481
1542,32607;-12,85839;-20216,82709
1542,34607;-12,85863;-20219,54954
1542,36407;-12,85875;-20222,19449
1542,45007;-12,85947;-20219,65086
1542,48207;-12,85971;-20217,03273
1542,52407;-12,86000;-20214,49059
1542,62607;-12,86090;-20217,09532
1542,64607;-12,86114;-20219,82968
1542,66207;-12,86132;-20222,41652
1542,67407;-12,86144;-20225,32821
1542,68607;-12,86156;-20228,24734
1542,69807;-12,86168;-20230,81481
1542,71407;-12,86180;-20233,55067
1542,73207;-12,86198;-20236,20009
1542,77407;-12,86234;-20238,71988
1542,82807;-12,86275;-20236,15539
1542,84607;-12,86287;-20233,47914
1542,86007;-12,86299;-20230,85803
1542,87607;-12,86311;-20228,28609
1542,89407;-12,86329;-20225,66944
1542,91207;-12,86341;-20223,04833
1542,94007;-12,86359;-20220,42722
1542,97007;-12,86383;-20217,88955
1543,03007;-12,86425;-20215,21777
1543,07807;-12,86461;-20212,66818
1543,19607;-12,86556;-20215,30122
1543,22607;-12,86580;-20218,00280
1543,24807;-12,86598;-20220,62093
1543,27207;-12,86622;-20223,19585
1543,39207;-12,86712;-20225,71266
1543,43007;-12,86742;-20228,24138
1543,46807;-12,86778;-20230,84760
1543,48807;-12,86796;-20233,61623
1543,50807;-12,86814;-20236,19115
1543,52407;-12,86831;-20238,99704
1543,53807;-12,86843;-20241,86105
1543,55007;-12,86855;-20244,36146
1543,56207;-12,86867;-20246,96469
1543,58007;-12,86885;-20249,55302
1543,59807;-12,86897;-20252,08622
1543,62807;-12,86921;-20254,64475
1543,70407;-12,86981;-20252,01470
1543,73407;-12,87005;-20249,40401
1543,86407;-12,87119;-20252,00725
1543,88207;-12,87136;-20254,54044
1543,89807;-12,87154;-20257,38358
1543,91007;-12,87166;-20260,02556
1543,92207;-12,87178;-20262,96258
1543,93407;-12,87190;-20265,72227
1543,94607;-12,87202;-20268,32551
1543,96007;-12,87214;-20270,84380
1543,98207;-12,87238;-20273,55283
1544,00607;-12,87256;-20276,25293
1544,07407;-12,87310;-20273,66161
1544,09407;-12,87328;-20271,05391
1544,11007;-12,87340;-20268,50134
1544,12807;-12,87352;-20265,71631
1544,14607;-12,87364;-20262,98344
1544,17007;-12,87382;-20260,31911
1544,19407;-12,87399;-20257,77251
1544,21207;-12,87411;-20255,10073
1544,23007;-12,87429;-20252,41852
1544,25207;-12,87441;-20249,72737
1544,27807;-12,87465;-20247,21950
1544,33807;-12,87513;-20249,75866
1544,36407;-12,87531;-20252,27398
1544,41407;-12,87573;-20254,79227
1544,47007;-12,87621;-20257,40594
1544,51207;-12,87657;-20259,91678
1544,58207;-12,87710;-20262,47382
1544,66007;-12,87770;-20259,96298
1544,74607;-12,87842;-20262,48425
1544,76607;-12,87860;-20265,01149
1544,78207;-12,87872;-20267,86208
1544,79607;-12,87890;-20270,73354
1544,81007;-12,87902;-20273,51111
1544,82407;-12,87914;-20276,21269
1544,83807;-12,87926;-20278,83530
1544,86207;-12,87950;-20281,46535
1544,90207;-12,87979;-20284,00749
1545,10007;-12,88153;-20286,70162
1545,11607;-12,88165;-20289,34658
1545,13207;-12,88183;-20292,02133
1545,14807;-12,88201;-20294,95537
1545,16007;-12,88213;-20297,70166
1545,17207;-12,88225;-20300,47476
1545,18207;-12,88237;-20303,01988
1545,19607;-12,88248;-20305,64100
1545,21407;-12,88267;-20308,23380
1545,23807;-12,88284;-20310,81915
1545,29007;-12,88326;-20308,29042
1545,30807;-12,88344;-20305,61417
1545,32607;-12,88356;-20302,85895
1545,34607;-12,88374;-20300,26168
1545,37207;-12,88392;-20297,57202
1545,39607;-12,88410;-20294,91514
1545,42007;-12,88428;-20292,35214
1545,44207;-12,88440;-20289,80851
1545,47007;-12,88464;-20287,20230
1545,50007;-12,88488;-20284,62291
1545,56807;-12,88541;-20287,25445
1545,62807;-12,88589;-20289,81894
1545,70007;-12,88649;-20292,33873
1545,73207;-12,88679;-20294,89875
1545,93207;-12,88834;-20294,83020
1545,97607;-12,88870;-20297,36936
1546,00007;-12,88894;-20299,92640
1546,01807;-12,88912;-20302,70696
1546,03607;-12,88924;-20305,44579
1546,05407;-12,88942;-20307,97154
1546,07607;-12,88960;-20310,72080
1546,15007;-12,89020;-20313,25549
1546,29007;-12,89133;-20315,77677
1546,33207;-12,89175;-20318,43066
1546,35407;-12,89199;-20321,18589
1546,36807;-12,89211;-20323,92174
1546,38007;-12,89223;-20326,60991
1546,39207;-12,89235;-20329,31596
1546,40807;-12,89247;-20332,06969
1546,42407;-12,89265;-20334,64909
1546,44207;-12,89283;-20337,35961
1546,50007;-12,89331;-20339,89877
1546,56007;-12,89379;-20337,38196
1546,59407;-12,89408;-20334,84280
1546,64807;-12,89450;-20332,19486
1546,67607;-12,89474;-20329,50968
1546,73807;-12,89516;-20326,96903
1546,77007;-12,89540;-20324,40603
1546,79807;-12,89564;-20321,88028
1546,91007;-12,89654;-20324,42838
1546,95007;-12,89684;-20327,09569
1546,99807;-12,89725;-20329,66465
1547,12807;-12,89827;-20332,23659
1547,18007;-12,89869;-20334,78022
1547,21607;-12,89899;-20337,50564
1547,23607;-12,89917;-20340,09546
1547,26407;-12,89947;-20342,78214
1547,28407;-12,89964;-20345,55972
1547,30007;-12,89982;-20348,12421
1547,31407;-12,89994;-20350,95841
1547,33007;-12,90006;-20353,54972
1547,37207;-12,90042;-20356,05311
1547,43807;-12,90090;-20353,33663
1547,46407;-12,90114;-20350,71552
1547,49207;-12,90132;-20348,19722
1547,61207;-12,90240;-20350,75128
1547,62407;-12,90252;-20353,33067
1547,63607;-12,90263;-20356,02778
1547,64807;-12,90275;-20358,88880
1547,66007;-12,90287;-20361,57399
1547,67407;-12,90305;-20364,54827
1547,68607;-12,90317;-20367,43611
1547,69607;-12,90329;-20370,18090
1547,70607;-12,90341;-20372,80947
1547,71607;-12,90347;-20375,34565
1547,72607;-12,90359;-20378,09193
1547,73807;-12,90371;-20381,02001
1547,75407;-12,90383;-20383,56513
1547,81207;-12,90431;-20380,95593
1547,82607;-12,90443;-20378,36164
1547,83807;-12,90449;-20375,78225
1547,85007;-12,90455;-20373,03597
1547,86207;-12,90467;-20370,27776
1547,87407;-12,90473;-20367,70880
1547,88607;-12,90485;-20365,11451
1547,90007;-12,90491;-20362,34736
1547,91607;-12,90503;-20359,82609
1547,93207;-12,90514;-20357,32269
1547,95207;-12,90532;-20354,56747
1548,11207;-12,90664;-20357,08576
1548,13607;-12,90682;-20359,59512
1548,15607;-12,90700;-20362,13875
1548,18407;-12,90724;-20364,69430
1548,21207;-12,90748;-20367,36608
1548,24007;-12,90772;-20369,93802
1548,31807;-12,90825;-20367,43313
1548,35207;-12,90849;-20364,92974
1548,43607;-12,90921;-20367,47336
1548,46407;-12,90945;-20369,98570
1548,49607;-12,90975;-20372,49357
1548,52607;-12,90999;-20375,18024
1548,54607;-12,91017;-20377,91610
1548,56407;-12,91035;-20380,50592
1548,58207;-12,91053;-20383,08382
1548,60007;-12,91065;-20385,67513
1548,66207;-12,91118;-20388,18002
1548,75007;-12,91190;-20385,56933
1548,82607;-12,91256;-20388,25601
1548,84807;-12,91280;-20390,78474
1548,86607;-12,91298;-20393,49228
1548,88007;-12,91310;-20396,22217
1548,89407;-12,91322;-20399,03849
1548,90807;-12,91340;-20401,75349
1548,92407;-12,91352;-20404,50573
1548,94407;-12,91370;-20407,00763
1549,05807;-12,91465;-20404,41930
1549,08807;-12,91489;-20401,81905
1549,11607;-12,91507;-20399,30373
1549,14407;-12,91525;-20396,62302
1549,16207;-12,91543;-20394,04958
1549,19207;-12,91567;-20391,48957
1549,33807;-12,91680;-20394,03915
1549,38407;-12,91716;-20396,59768
1549,44007;-12,91764;-20399,15174
1549,47407;-12,91794;-20401,66408
1549,50207;-12,91818;-20404,18684
1549,70207;-12,91967;-20403,21976
1549,76007;-12,92015;-20405,91240
1549,78007;-12,92039;-20408,63633
1549,79207;-12,92045;-20411,23807
1549,80407;-12,92057;-20413,85472
1549,82007;-12,92075;-20416,57269
1549,83607;-12,92087;-20419,32046
1549,85207;-12,92105;-20421,97883
1549,88007;-12,92129;-20424,58653
1549,91807;-12,92159;-20427,13761
1550,00807;-12,92230;-20424,62379
1550,08607;-12,92302;-20427,35964
1550,10607;-12,92320;-20430,00758
1550,12807;-12,92338;-20432,56760
1550,15407;-12,92368;-20435,21106
1550,17807;-12,92392;-20437,94394
1550,19207;-12,92404;-20440,74535
1550,20607;-12,92422;-20443,46035
1550,22407;-12,92434;-20446,04272
