Extensión;Carga
-15,74754;-30811,70022
-15,7488;-30814,36753
-15,74891;-30817,15703
-15,74903;-30820,1015
-15,74915;-30822,81947
-15,74927;-30825,54936
-15,74933;-30828,23753
-15,74945;-30830,93762
-15,74957;-30833,99832
-15,74963;-30836,60901
-15,74975;-30839,5654
-15,74987;-30842,46218
-15,74999;-30844,97154
-15,75011;-30847,60606
-15,75053;-30844,98644
-15,75077;-30842,44728
-15,75101;-30839,8813
-15,75125;-30837,26168
-15,75137;-30834,50198
-15,75148;-30831,87342
-15,7516;-30829,01835
-15,75172;-30826,24078
-15,75178;-30823,72844
-15,7519;-30821,05815
-15,75202;-30818,35508
-15,75286;-30821,03431
-15,75304;-30823,78507
-15,75322;-30826,30932
-15,75346;-30828,90213
-15,7537;-30831,48599
-15,75394;-30834,08475
-15,75424;-30836,64179
-15,75471;-30839,17499
-15,75531;-30836,64179
-15,75585;-30839,31506
-15,75603;-30841,89892
-15,75609;-30844,4649
-15,75621;-30847,06068
-15,75627;-30849,73097
-15,75639;-30852,66948
-15,75651;-30855,23248
-15,75657;-30858,18291
-15,75669;-30860,75187
-15,75681;-30863,43408
-15,75698;-30866,28318
-15,75716;-30869,07566
-15,75728;-30871,71912
-15,75752;-30874,36855
-15,75776;-30876,95837
-15,75884;-30879,49455
-15,75914;-30882,17378
-15,75926;-30884,72486
-15,75938;-30887,77065
-15,75944;-30890,58697
-15,75956;-30893,26024
-15,75962;-30895,8441
-15,75974;-30898,52333
-15,7598;-30901,28005
-15,75985;-30904,13213
-15,75992;-30906,72195
-15,76003;-30909,24025
-15,76015;-30911,96418
-15,76093;-30909,1866
-15,76111;-30906,6534
-15,76123;-30904,04868
-15,76141;-30901,34859
-15,76153;-30898,83029
-15,76165;-30896,12722
-15,76177;-30893,50462
-15,76183;-30890,9595
-15,76195;-30888,21471
-15,76213;-30885,5921
-15,76356;-30888,1402
-15,7638;-30890,78069
-15,7641;-30893,31985
-15,76428;-30895,97821
-15,76446;-30898,47863
-15,76494;-30901,06547
-15,76583;-30903,61059
-15,76601;-30906,12292
-15,76619;-30908,74255
-15,76631;-30911,40091
-15,76643;-30913,93709
-15,76649;-30916,86964
-15,76661;-30919,379
-15,76673;-30921,88537
-15,76685;-30924,45731
-15,76697;-30927,28257
-15,76715;-30929,95286
-15,76727;-30932,45924
-15,76745;-30935,19211
-15,76763;-30937,89816
-15,76799;-30940,485
-15,7684;-30943,17317
-15,76864;-30945,68849
-15,76912;-30948,22466
-15,7693;-30950,85323
-15,76948;-30953,42219
-15,7696;-30956,3905
-15,76966;-30959,1651
-15,76978;-30961,94267
-15,7699;-30964,62488
-15,76996;-30967,12828
-15,77008;-30969,82539
-15,7702;-30972,47779
-15,77038;-30974,99013
-15,77062;-30977,57399
-15,77157;-30974,75767
-15,77169;-30972,09632
-15,77181;-30969,49756
-15,77193;-30966,88986
-15,77223;-30964,34772
-15,77247;-30961,81154
-15,77265;-30959,27835
-15,77283;-30956,76303
-15,77295;-30954,21195
-15,77319;-30951,66981
-15,77385;-30954,18513
-15,77415;-30956,81965
-15,77432;-30959,44524
-15,77444;-30962,11851
-15,77462;-30964,91396
-15,77474;-30967,51869
-15,77582;-30970,27242
-15,77594;-30972,79668
-15,77606;-30975,4014
-15,7763;-30977,95844
-15,77678;-30980,64661
-15,77695;-30983,25133
-15,77707;-30985,9097
-15,77719;-30988,43992
-15,77725;-30991,19067
-15,77737;-30994,16792
-15,77749;-30997,04385
-15,77761;-30999,87507
-15,77767;-31002,82848
-15,77779;-31005,463
-15,77791;-31008,06177
-15,77821;-31010,56218
-15,77869;-31008,04687
-15,77905;-31005,45406
-15,77982;-31008,03494
-15,78;-31010,69629
-15,78012;-31013,39638
-15,78024;-31016,03687
-15,78036;-31018,69524
-15,78048;-31021,25525
-15,7806;-31023,97919
-15,78066;-31026,56901
-15,78078;-31029,27804
-15,78084;-31031,93343
-15,78096;-31034,80637
-15,78102;-31037,57799
-15,78108;-31040,33768
-15,7812;-31043,02287
-15,78132;-31046,01502
-15,78138;-31048,84326
-15,7815;-31051,56422
-15,78198;-31048,85817
-15,78204;-31046,12529
-15,7821;-31043,48779
-15,78216;-31040,69531
-15,78228;-31038,18595
-15,78234;-31035,45606
-15,78245;-31032,94671
-15,78258;-31030,1125
-15,78263;-31027,34089
-15,78275;-31024,83153
-15,78293;-31022,12846
-15,78311;-31019,49394
-15,78395;-31022,22979
-15,78419;-31024,8673
-15,78443;-31027,4452
-15,78467;-31030,27344
-15,78485;-31032,97949
-15,78497;-31035,60507
-15,78509;-31038,2396
-15,78521;-31040,92777
-15,78574;-31038,40351
-15,78604;-31035,87627
-15,78688;-31038,51676
-15,78706;-31041,1185
-15,78724;-31043,89012
-15,78736;-31046,75412
-15,78748;-31049,36182
-15,7876;-31051,90396
-15,78778;-31054,46398
-15,78796;-31057,16407
-15,78814;-31059,87012
-15,78831;-31062,40928
-15,78849;-31065,05275
-15,78867;-31067,57998
-15,78897;-31070,10126
-15,78999;-31072,68512
-15,79011;-31075,2511
-15,79029;-31077,87371
-15,79047;-31080,69897
-15,79059;-31083,47952
-15,79065;-31086,55214
-15,79077;-31089,23733
-15,79083;-31092,20266
-15,79095;-31094,74778
-15,79107;-31097,6088
-15,79118;-31100,22545
-15,79136;-31102,85997
-15,79274;-31100,25823
-15,79292;-31097,72801
-15,79304;-31095,12627
-15,79322;-31092,46492
-15,7934;-31089,95855
-15,794;-31092,52751
-15,79417;-31095,06071
-15,79459;-31097,66543
-15,79507;-31100,31486
-15,79525;-31103,04475
-15,79549;-31105,57199
-15,79668;-31102,92554
-15,79746;-31105,50046
-15,79764;-31108,0873
-15,79776;-31110,64136
-15,79794;-31113,30569
-15,798;-31115,88061
-15,79812;-31118,45851
-15,79824;-31121,05727
-15,79836;-31123,91829
-15,79848;-31126,66607
-15,7986;-31129,21417
-15,79872;-31131,80101
-15,79884;-31134,43255
-15,79896;-31137,14457
-15,79908;-31139,6569
-15,79944;-31142,22288
-15,80069;-31144,81866
-15,80087;-31147,36378
-15,80105;-31150,05791
-15,80123;-31152,86231
-15,80141;-31155,66671
-15,80147;-31158,67078
-15,80165;-31161,54075
-15,80171;-31164,48224
-15,80183;-31167,04226
-15,80195;-31169,9301
-15,80207;-31172,77026
-15,80219;-31175,27962
-15,80243;-31177,94394
-15,80302;-31175,02332
-15,80308;-31172,48416
-15,80314;-31169,35492
-15,8032;-31166,59224
-15,80326;-31164,0054
-15,80332;-31161,27551
-15,80338;-31158,68568
-15,8035;-31155,92599
-15,80368;-31153,38981
-15,8044;-31155,90811
-15,80464;-31158,50389
-15,80488;-31161,1861
-15,80506;-31163,88917
-15,80523;-31166,39256
-15,80541;-31169,04199
-15,80559;-31171,60201
-15,80589;-31174,30806
-15,80655;-31171,57817
-15,80679;-31168,94364
-15,80763;-31171,53943
-15,80775;-31174,07858
-15,80793;-31176,76973
-15,80805;-31179,55923
-15,80822;-31182,13713
-15,80846;-31184,78358
-15,80858;-31187,59394
-15,8087;-31190,15396
-15,80882;-31192,9822
-15,80894;-31195,80448
-15,80906;-31198,58801
-15,80918;-31201,15995
-15,80936;-31203,7617
-15,80948;-31206,29489
-15,81109;-31207,9221
-15,81163;-31210,46126
-15,81187;-31212,96465
-15,81199;-31215,59322
-15,81211;-31218,53173
-15,81223;-31221,25566
-15,81235;-31224,16437
-15,81247;-31227,00751
-15,81259;-31229,79701
-15,81265;-31232,30636
-15,81283;-31234,89022
-15,81331;-31232,32722
-15,81349;-31229,71058
-15,81367;-31227,03433
-15,81402;-31224,52796
-15,8151;-31227,0999
-15,81534;-31229,73144
-15,81552;-31232,37789
-15,81606;-31234,92599
-15,8163;-31237,51581
-15,81767;-31240,27848
-15,81779;-31242,81764
-15,81803;-31245,42534
-15,81845;-31248,0092
-15,81869;-31250,71228
-15,81887;-31253,43621
-15,81899;-31256,4671
-15,81911;-31259,35495
-15,81917;-31261,89709
-15,81929;-31264,94884
-15,81935;-31267,97974
-15,81941;-31270,49506
-15,81952;-31273,37992
-15,81964;-31276,22902
-15,81976;-31279,02746
-15,81994;-31281,6292
-15,82072;-31279,00362
-15,8212;-31276,49128
-15,82228;-31279,29568
-15,8224;-31282,15671
-15,82251;-31284,67202
-15,82263;-31287,53901
-15,82275;-31290,09902
-15,82281;-31293,16866
-15,82293;-31295,76147
-15,82299;-31298,60163
-15,82311;-31301,52822
-15,82323;-31304,29089
-15,82341;-31306,98502
-15,82407;-31304,4399
-15,82431;-31301,85604
-15,82461;-31299,27814
-15,82497;-31296,77176
-15,82533;-31294,26539
-15,8264;-31296,83435
-15,82664;-31299,51358
-15,82682;-31302,04082
-15,827;-31304,66342
-15,82718;-31307,34563
-15,82784;-31304,76773
-15,82897;-31307,29198
-15,82909;-31309,852
-15,82927;-31312,73091
-15,82939;-31315,47272
-15,82951;-31318,34865
-15,82963;-31321,27821
-15,82969;-31323,80843
-15,82981;-31326,42806
-15,82993;-31329,09238
-15,82999;-31331,6375
-15,83011;-31334,18858
-15,83017;-31336,84993
-15,83029;-31339,40697
-15,83059;-31341,94613
-15,83184;-31344,48826
-15,83208;-31347,03934
-15,83226;-31349,74539
-15,83244;-31352,34118
-15,83262;-31355,03829
-15,8328;-31357,70261
-15,83298;-31360,38184
-15,83316;-31363,10279
-15,83346;-31365,60619
-15,83447;-31363,01637
-15,83465;-31360,36992
-15,83489;-31357,84864
-15,83513;-31355,32141
-15,83633;-31357,8546
-15,83656;-31360,36098
-15,83686;-31362,86736
-15,83722;-31365,37969
-15,83848;-31367,92183
-15,8386;-31370,45205
-15,83884;-31373,07465
-15,83896;-31375,7658
-15,83908;-31378,40331
-15,83926;-31380,97227
-15,83938;-31383,77964
-15,83949;-31386,30986
-15,83961;-31388,90266
-15,83973;-31391,85309
-15,83985;-31394,46676
-15,83997;-31397,14003
-15,84015;-31399,98019
-15,84027;-31402,80843
-15,84045;-31405,60687
-15,84057;-31408,11324
-15,84069;-31410,64048
-15,84123;-31407,95827
-15,84141;-31405,29096
-15,84254;-31407,81522
-15,84272;-31410,35438
-15,84284;-31413,06937
-15,84302;-31415,84396
-15,84308;-31418,53809
-15,8432;-31421,43786
-15,84332;-31423,9651
-15,84344;-31426,47445
-15,84362;-31429,21925
-15,8438;-31431,89847
-15,8441;-31434,46743
-15,84535;-31431,9402
-15,84631;-31429,36528
-15,84751;-31431,99682
-15,84769;-31434,58068
-15,84781;-31437,13176
-15,84804;-31439,73351
-15,84894;-31442,37697
-15,84912;-31444,97573
-15,8493;-31447,8308
-15,84942;-31450,55771
-15,8496;-31453,2131
-15,84972;-31455,87742
-15,85002;-31458,50003
-15,8502;-31461,01534
-15,8505;-31463,51576
-15,85068;-31466,38572
-15,85079;-31469,34807
-15,85085;-31471,86637
-15,85097;-31474,47407
-15,85115;-31477,25165
-15,85133;-31479,75504
-15,85163;-31482,30612
-15,85205;-31479,65372
-15,85223;-31477,14734
-15,85325;-31479,9279
-15,85337;-31482,59819
-15,85354;-31485,19993
-15,85378;-31487,92982
-15,85396;-31490,81469
-15,85408;-31493,66379
-15,8542;-31496,39368
-15,85432;-31499,15636
-15,85444;-31501,86539
-15,85456;-31504,53866
-15,85546;-31501,99354
-15,8557;-31499,4812
-15,85594;-31496,88542
-15,85624;-31494,30752
-15,85737;-31496,99271
-15,85767;-31499,54379
-15,85791;-31502,14255
-15,85809;-31504,64296
-15,85898;-31507,28047
-15,85923;-31509,90307
-15,85946;-31512,50184
-15,85982;-31515,0708
-15,86006;-31517,61293
-15,8603;-31520,2564
-15,86048;-31522,82238
-15,8606;-31525,41518
-15,86072;-31527,9156
-15,86084;-31530,69615
-15,86096;-31533,52737
-15,86114;-31536,26621
-15,86126;-31538,93948
-15,86144;-31541,46373
-15,86162;-31544,05951
-15,86329;-31546,1278
-15,86341;-31548,90537
-15,86359;-31551,67103
-15,86371;-31554,40986
-15,86389;-31557,09505
-15,86401;-31559,816
-15,86413;-31562,73663
-15,86431;-31565,61553
-15,86443;-31568,61663
-15,86449;-31571,22433
-15,86461;-31573,81117
-15,86473;-31576,59173
-15,8649;-31579,12195
-15,86538;-31576,38311
-15,8655;-31573,63236
-15,86562;-31570,94121
-15,86574;-31568,12191
-15,86586;-31565,57977
-15,86598;-31562,85286
-15,8661;-31560,23622
-15,86628;-31557,57189
-15,86658;-31555,01783
-15,86676;-31552,49953
-15,86724;-31555,29201
-15,86742;-31558,01296
-15,8676;-31560,65643
-15,86778;-31563,22837
-15,86795;-31565,78243
-15,86807;-31568,54212
-15,86825;-31571,27202
-15,86843;-31573,82905
-15,86861;-31576,35629
-15,86885;-31578,94611
-15,86909;-31581,68793
-15,86933;-31584,29563
-15,86951;-31586,88545
-15,86969;-31589,44547
-15,87023;-31586,91525
-15,87064;-31589,41865
-15,87082;-31592,09788
-15,87106;-31594,68174
-15,87124;-31597,4474
-15,87142;-31600,15345
-15,8716;-31602,75221
-15,87172;-31605,44634
-15,87184;-31607,99444
-15,87208;-31610,63194
-15,87369;-31612,20253
-15,87393;-31614,95626
-15,87405;-31617,4686
-15,87417;-31620,05246
-15,87429;-31622,87474
-15,87441;-31625,88179
-15,87447;-31628,91269
-15,87459;-31631,52933
-15,87465;-31634,1579
-15,87471;-31637,20667
-15,87483;-31639,90974
-15,87495;-31642,69328
-15,87513;-31645,40231
-15,87579;-31642,85123
-15,87603;-31640,19287
-15,8762;-31637,48085
-15,87638;-31634,81355
-15,87651;-31632,18498
-15,87668;-31629,43125
-15,8768;-31626,89805
-15,8777;-31629,51171
-15,87788;-31632,09856
-15,87812;-31634,66752
-15,8783;-31637,34972
-15,87848;-31640,0528
-15,87878;-31642,7201
-15,87902;-31645,35165
-15,87919;-31647,89081
-15,87943;-31650,49851
-15,88105;-31652,80223
-15,88123;-31655,50232
-15,88141;-31658,07724
-15,88159;-31660,676
-15,88176;-31663,25986
-15,88195;-31665,88247
-15,88207;-31668,76137
-15,88218;-31671,54789
-15,8823;-31674,2003
-15,88248;-31676,70965
-15,88266;-31679,26669
-15,88296;-31681,90122
-15,88356;-31679,30543
-15,8838;-31676,65005
-15,8844;-31679,46041
-15,88452;-31682,2052
-15,88469;-31684,95595
-15,88487;-31687,65008
-15,88511;-31690,29951
-15,88529;-31692,82079
-15,88541;-31695,34802
-15,88559;-31698,03321
-15,88571;-31700,99258
-15,88583;-31703,93109
-15,88589;-31706,49111
-15,88601;-31709,23889
-15,88649;-31706,73847
-15,88667;-31704,14269
-15,88685;-31701,58267
-15,88763;-31699,08226
-15,8884;-31701,71678
-15,88876;-31704,24104
-15,889;-31706,83682
-15,88918;-31709,39088
-15,88936;-31711,90619
-15,8896;-31714,62715
-15,88972;-31717,25571
-15,88996;-31719,77997
-15,89061;-31722,30124
-15,89085;-31724,82848
-15,89121;-31727,35572
-15,89211;-31730,09753
-15,89223;-31732,93173
-15,89235;-31735,53348
-15,89247;-31738,30509
-15,89259;-31740,86213
-15,89277;-31743,53242
-15,89295;-31746,07456
-15,8933;-31748,69716
-15,8942;-31751,24228
-15,89456;-31753,86786
-15,89474;-31756,41
-15,8951;-31758,91638
-15,89546;-31761,61051
-15,89564;-31764,31656
-15,89576;-31766,97791
-15,89594;-31769,65117
-15,89612;-31772,39895
-15,89623;-31774,92619
-15,89767;-31772,39895
-15,89797;-31769,85681
-15,89827;-31767,27891
-15,8994;-31769,92536
-15,89964;-31772,45259
-15,89988;-31775,01261
-15,90012;-31777,6531
-15,90036;-31780,29656
-15,90054;-31782,83274
-15,90186;-31785,43448
-15,90209;-31788,17332
-15,90221;-31790,91811
-15,90239;-31793,46025
-15,90251;-31796,10968
-15,90269;-31798,97666
-15,90281;-31801,63503
-15,90293;-31804,18611
-15,90305;-31806,85341
-15,90311;-31809,54754
-15,90323;-31812,24167
-15,90335;-31814,84342
-15,90353;-31817,50774
-15,90365;-31820,00816
-15,90389;-31822,52944
-15,90472;-31825,05965
-15,90514;-31827,60775
-15,90538;-31830,22738
-15,9055;-31832,78739
-15,90568;-31835,39212
-15,90586;-31838,1995
-15,90598;-31840,93833
-15,90748;-31838,31275
-15,90765;-31835,73186
-15,90777;-31833,0586
-15,90795;-31830,43003
-15,90849;-31827,85511
-15,90933;-31830,39725
-15,90951;-31832,98707
-15,90975;-31835,61563
-15,91005;-31838,23824
-15,91029;-31840,8519
-15,91052;-31843,54007
-15,9107;-31846,19546
-15,91106;-31848,71376
-15,91136;-31851,21715
-15,91154;-31853,99771
-15,91172;-31856,70376
-15,91196;-31859,28464
-15,91214;-31861,95195
-15,91238;-31864,65204
-15,9125;-31867,18822
-15,91274;-31869,72141
-15,91292;-31872,38276
-15,91315;-31875,12159
-15,91334;-31877,79486
-15,91357;-31880,47707
-15,91375;-31883,13544
-15,91393;-31885,82361
-15,91411;-31888,44919
-15,91441;-31891,01517
-15,91495;-31893,55135
-15,91525;-31896,07561
-15,91549;-31898,66543
-15,91579;-31901,24631
-15,91608;-31903,78249
-15,91674;-31906,48258
-15,91692;-31908,99491
-15,91704;-31911,77845
-15,91722;-31914,35039
-15,9174;-31917,01174
-15,91824;-31914,4249
-15,91872;-31911,86488
-15,91901;-31909,26313
-15,91925;-31906,70907
-15,91949;-31904,13117
-15,91967;-31901,42214
-15,92033;-31903,94938
-15,92063;-31906,5541
-15,92087;-31909,08134
-15,92141;-31911,60858
-15,92177;-31914,24906
-15,92188;-31916,92531
-15,92212;-31919,53897
-15,92236;-31922,09899
-15,92254;-31924,68286
-15,92272;-31927,21605
-15,92314;-31929,78501
-15,92332;-31932,33907
-15,9235;-31935,09877
-15,92368;-31937,7929
-15,9238;-31940,65094
-15,92386;-31943,25864
-15,92398;-31945,90211
-15,9241;-31948,62306
-15,92422;-31951,12646
-15,92434;-31953,89509
-15,9244;-31956,76208
-15,92457;-31959,48005
-15,92475;-31962,08477
-15,92493;-31964,64777
-15,92595;-31967,19587
-15,92679;-31969,81549
-15,92697;-31972,65565
-15,92703;-31975,36767
-15,92721;-31978,15418
-15,92727;-31980,9109
-15,92739;-31983,71232
-15,9275;-31986,28724
-15,92762;-31988,79957
-15,92816;-31986,15015
-15,92828;-31983,46794
-15,92846;-31980,92878
-15,92858;-31978,1512
-15,92882;-31975,60012
-15,92948;-31973,0401
-15,93007;-31970,50691
-15,93097;-31973,0401
-15,93121;-31975,64781
-15,93145;-31978,19591
-15,93235;-31980,7291
-15,93253;-31983,2325
-15,93271;-31985,8849
-15,933;-31988,46281
-15,9333;-31991,24038
-15,93348;-31993,95537
-15,93366;-31996,50943
-15,93378;-31999,43602
-15,9339;-32001,99008
-15,93396;-32004,65441
-15,93408;-32007,27105
-15,9342;-32010,2334
-15,93432;-32013,09144
-15,93444;-32016,08062
-15,9345;-32018,77773
-15,93462;-32021,47782
-15,93468;-32024,09744
-15,93486;-32026,69621
-15,93498;-32029,34563
-15,93558;-32026,78561
-15,93617;-32029,37245
-15,93647;-32031,91161
-15,93665;-32034,62958
-15,93677;-32037,36246
-15,93689;-32040,18772
-15,93701;-32042,71793
-15,93713;-32045,3465
-15,93731;-32047,86479
-15,93749;-32050,51124
-15,93839;-32053,01762
-15,93976;-32050,47548
-15,94018;-32047,94526
-15,94114;-32050,44866
-15,94173;-32053,11298
-15,94209;-32055,64022
-15,94335;-32058,18236
-15,94353;-32060,74834
-15,94371;-32063,29346
-15,94389;-32065,90414
-15,94401;-32068,75324
-15,94419;-32071,5487
-15,94431;-32074,48125
-15,94442;-32077,34525
-15,94448;-32079,91123
-15,94461;-32082,48913
-15,94467;-32085,04915
-15,94478;-32087,7403
-15,94496;-32090,31224
-15,94508;-32092,8961
-15,9452;-32095,65282
-15,94556;-32098,2188
-15,94604;-32100,77882
-15,94735;-32103,35672
-15,9476;-32106,05681
-15,94771;-32108,98936
-15,94783;-32111,72819
-15,94795;-32114,51471
-15,94801;-32117,59031
-15,94813;-32120,37385
-15,94819;-32122,94281
-15,94831;-32125,46706
-15,94843;-32127,98834
-15,94861;-32130,72717
-15,94885;-32133,4362
-15,94957;-32130,89705
-15,94981;-32128,27444
-15,94992;-32125,40448
-15,94998;-32122,50173
-15,95011;-32119,8523
-15,95023;-32117,02108
-15,95034;-32114,22563
-15,95046;-32111,71627
-15,95076;-32109,18307
-15,95112;-32111,73415
-15,95136;-32114,47299
-15,9516;-32117,09559
-15,95178;-32119,64369
-15,95202;-32122,17093
-15,9522;-32124,82631
-15,95238;-32127,45488
-15,95321;-32124,93956
-15,95417;-32127,50852
-15,95435;-32130,09834
-15,95447;-32132,61962
-15,95459;-32135,23924
-15,95471;-32138,26716
-15,95483;-32141,00599
-15,95495;-32143,99219
-15,95501;-32147,0201
-15,95513;-32149,74999
-15,95519;-32152,39346
-15,95531;-32154,95348
-15,95543;-32157,90391
-15,95549;-32160,76493
-15,95561;-32163,43224
-15,95579;-32166,01312
-15,9574;-32165,84325
-15,95776;-32168,45989
-15,958;-32171,21363
-15,95818;-32173,74086
-15,9583;-32176,57506
-15,95841;-32179,57318
-15,95854;-32182,44612
-15,9586;-32185,31311
-15,95865;-32188,09068
-15,95877;-32190,63282
-15,95883;-32193,55047
-15,95895;-32196,46811
-15,95907;-32199,38874
-15,95913;-32201,96068
-15,95931;-32204,64289
-15,95991;-32201,84445
-15,95997;-32199,26357
-15,96015;-32196,62905
-15,96039;-32194,06307
-15,96063;-32191,49113
-15,96087;-32188,96091
-15,96105;-32186,39791
-15,96176;-32183,82597
-15,9623;-32186,45453
-15,96248;-32189,15164
-15,96266;-32191,86962
-15,96278;-32194,43858
-15,96284;-32197,00754
-15,96302;-32199,68975
-15,96404;-32202,22592
-15,96457;-32204,86045
-15,96487;-32207,51286
-15,96499;-32210,45732
-15,96511;-32213,48226
-15,96523;-32216,13169
-15,96529;-32218,88244
-15,96541;-32221,46332
-15,96553;-32224,43461
-15,96559;-32227,11384
-15,96577;-32229,82883
-15,96595;-32232,5021
-15,96613;-32235,0949
-15,96774;-32234,72238
-15,96804;-32237,32114
-15,96822;-32239,88116
-15,96834;-32242,7541
-15,96846;-32245,76116
-15,96858;-32248,77715
-15,9687;-32251,43552
-15,96876;-32254,2578
-15,96882;-32257,03835
-15,96894;-32259,54771
-15,96906;-32262,64715
-15,96912;-32265,68103
-15,96924;-32268,28873
-15,96936;-32270,9769
-15,96948;-32273,64123
-15,97031;-32271,12293
-15,97049;-32268,43178
-15,97061;-32265,63036
-15,97073;-32262,82597
-15,97085;-32260,26297
-15,97097;-32257,52711
-15,97109;-32254,67503
-15,97115;-32251,82295
-15,97133;-32249,21525
-15,97151;-32246,67013
-15,97205;-32249,27187
-15,97223;-32251,91832
-15,97247;-32254,59754
-15,97265;-32257,25293
-15,97282;-32260,08713
-15,97295;-32262,70378
-15,97306;-32265,49327
-15,97318;-32268,00561
-15,97348;-32270,63417
-15,97378;-32273,17035
-15,97468;-32270,61629
-15,97546;-32273,55182
-15,97558;-32276,09396
-15,97564;-32278,60332
-15,97575;-32281,56567
-15,97587;-32284,43563
-15,97599;-32287,05227
-15,97611;-32289,8984
-15,97623;-32292,47332
-15,97641;-32295,23301
-15,97659;-32297,79899
-15,97689;-32300,37689
-15,97761;-32302,89221
-15,97833;-32305,58634
-15,97851;-32308,36689
