Local Peak Maximum (Comp. extension 1 % Change) : HoraalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;sec
Local Peak Maximum (Comp. extension 1 % Change) : CargaalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;N
Local Peak Maximum (Comp. extension 1 % Change) : Extensión por compresiónalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;mm
Local Peak Maximum (Comp. extension 1 % Change) : Esfuerzo de compresiónalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;MPa

Hora;Extensión;Carga
(sec);(mm);(N)
1574,72007;-13,12942;-18546,92101
1574,74207;-13,12960;-18549,51084
1574,94207;-13,13121;-18547,95814
1575,00007;-13,13175;-18550,62991
1575,02207;-13,13193;-18553,13331
1575,03607;-13,13211;-18555,74846
1575,05007;-13,13223;-18558,45153
1575,06807;-13,13241;-18561,13970
1575,08407;-13,13252;-18563,75784
1575,10407;-13,13270;-18566,34915
1575,13607;-13,13300;-18568,85105
1575,16007;-13,13324;-18571,45727
1575,23407;-13,13378;-18568,79592
1575,25407;-13,13396;-18566,07646
1575,27207;-13,13408;-18563,45385
1575,29407;-13,13426;-18560,94152
1575,43607;-13,13534;-18558,38299
1575,55407;-13,13629;-18560,98771
1575,58407;-13,13653;-18563,60734
1575,60607;-13,13677;-18566,11073
1575,62407;-13,13689;-18568,74526
1575,64607;-13,13707;-18571,34849
1575,67207;-13,13731;-18573,86529
1575,87207;-13,13886;-18572,61509
1575,95607;-13,13964;-18575,28538
1575,97607;-13,13982;-18577,88116
1575,99007;-13,13994;-18580,40690
1576,00607;-13,14006;-18583,02802
1576,03607;-13,14036;-18585,59251
1576,20207;-13,14173;-18588,15253
1576,23407;-13,14203;-18590,67231
1576,25207;-13,14221;-18593,19359
1576,30607;-13,14269;-18595,79384
1576,35607;-13,14311;-18598,31810
1576,38607;-13,14341;-18600,84683
1576,43807;-13,14383;-18603,39344
1576,48807;-13,14424;-18600,85428
1576,52807;-13,14454;-18598,30916
1576,56007;-13,14484;-18595,76702
1576,61007;-13,14520;-18593,23680
1576,66407;-13,14562;-18590,69318
1576,79607;-13,14669;-18593,19359
1576,83407;-13,14699;-18595,84898
1576,85207;-13,14717;-18598,48797
1576,87407;-13,14735;-18601,10164
1576,89607;-13,14753;-18603,63483
1576,92607;-13,14783;-18606,20975
1577,11007;-13,14921;-18603,68848
1577,16607;-13,14968;-18606,33790
1577,18807;-13,14992;-18609,09909
1577,20407;-13,15004;-18611,61143
1577,22407;-13,15022;-18614,19976
1577,24607;-13,15046;-18616,79405
1577,26607;-13,15064;-18619,36897
1577,29007;-13,15082;-18621,98263
1577,48207;-13,15249;-18624,48603
1577,51607;-13,15279;-18627,14142
1577,53407;-13,15297;-18629,73869
1577,55007;-13,15315;-18632,26146
1577,57007;-13,15333;-18634,81700
1577,59207;-13,15351;-18637,35765
1577,70407;-13,15441;-18634,84532
1577,72807;-13,15459;-18632,34192
1577,75207;-13,15477;-18629,70144
1577,77207;-13,15495;-18626,98197
1577,80007;-13,15512;-18624,33553
1577,83407;-13,15536;-18621,82766
1577,87807;-13,15572;-18619,30192
1577,98807;-13,15656;-18621,88876
1578,02607;-13,15692;-18624,45325
1578,06207;-13,15722;-18627,06691
1578,08807;-13,15740;-18629,62693
1578,11407;-13,15764;-18632,19291
1578,13607;-13,15781;-18634,79316
1578,16407;-13,15805;-18637,33530
1578,24607;-13,15871;-18639,91916
1578,34607;-13,15949;-18642,51047
1578,40007;-13,15997;-18645,16139
1578,44407;-13,16033;-18647,71098
1578,48007;-13,16063;-18650,32464
1578,50407;-13,16087;-18653,04410
1578,53407;-13,16110;-18655,64585
1578,56207;-13,16140;-18658,16265
1578,67407;-13,16230;-18660,71671
1578,74407;-13,16296;-18663,25736
1578,81007;-13,16350;-18665,80546
1578,87207;-13,16409;-18668,34164
1578,90207;-13,16439;-18670,95083
1579,04808;-13,16559;-18668,28203
1579,09008;-13,16589;-18665,77715
1579,18608;-13,16666;-18663,20372
1579,21408;-13,16684;-18660,60495
1579,25208;-13,16714;-18658,07772
1579,34208;-13,16786;-18660,65860
1579,38008;-13,16816;-18663,16646
1579,42008;-13,16852;-18665,77566
1579,46608;-13,16888;-18668,32972
1579,57208;-13,16971;-18670,84056
1579,66008;-13,17043;-18673,37227
1579,68208;-13,17067;-18675,95315
1579,70208;-13,17085;-18678,57873
1579,72208;-13,17103;-18681,15216
1579,73608;-13,17115;-18683,77328
1579,74808;-13,17127;-18686,41078
1579,76208;-13,17139;-18688,98273
1579,77808;-13,17157;-18691,50847
1579,79408;-13,17169;-18694,22793
1579,81408;-13,17187;-18696,73580
1580,01408;-13,17360;-18696,35135
1580,06408;-13,17402;-18698,92180
1580,09008;-13,17432;-18701,44755
1580,10808;-13,17450;-18704,24300
1580,13408;-13,17474;-18706,90137
1580,16008;-13,17497;-18709,52398
1580,23208;-13,17551;-18706,73150
1580,24808;-13,17563;-18703,96137
1580,26208;-13,17575;-18701,40433
1580,28408;-13,17587;-18698,82345
1580,30808;-13,17611;-18696,23661
1580,37208;-13,17659;-18693,71533
1580,53408;-13,17785;-18691,21045
1580,59808;-13,17838;-18693,82113
1580,63008;-13,17862;-18696,33794
1580,66408;-13,17892;-18698,83984
1580,79008;-13,17988;-18701,36857
1580,83008;-13,18018;-18703,92412
1580,90408;-13,18083;-18706,44540
1580,93408;-13,18107;-18709,11717
1580,95008;-13,18125;-18711,79938
1580,96408;-13,18137;-18714,40262
1580,97608;-13,18149;-18716,99244
1580,98808;-13,18161;-18719,90860
1581,00008;-13,18173;-18722,44179
1581,01408;-13,18185;-18725,11208
1581,03008;-13,18203;-18727,91052
1581,05208;-13,18221;-18730,50332
1581,16808;-13,18311;-18727,88519
1581,29008;-13,18418;-18730,50332
1581,31608;-13,18442;-18733,03354
1581,34408;-13,18466;-18735,56226
1581,37808;-13,18496;-18738,07162
1581,55408;-13,18645;-18735,53991
1581,65608;-13,18723;-18733,03801
1581,71008;-13,18765;-18730,49885
1581,88208;-13,18903;-18733,07377
1582,08208;-13,19058;-18734,15709
1582,13808;-13,19106;-18736,75883
1582,15808;-13,19124;-18739,28010
1582,17608;-13,19142;-18742,09046
1582,19008;-13,19160;-18744,93212
1582,20208;-13,19172;-18747,70224
1582,21408;-13,19184;-18750,46194
1582,22808;-13,19196;-18753,31253
1582,24208;-13,19207;-18755,95450
1582,26208;-13,19226;-18758,45939
1582,29208;-13,19255;-18761,04176
1582,40608;-13,19345;-18758,41320
1582,56008;-13,19477;-18761,08050
1582,57808;-13,19494;-18763,80742
1582,59808;-13,19512;-18766,45386
1582,61408;-13,19530;-18769,04368
1582,62608;-13,19542;-18771,56496
1582,63808;-13,19554;-18774,18905
1582,65608;-13,19572;-18776,91746
1582,67408;-13,19590;-18779,49536
1582,77608;-13,19674;-18776,76547
1582,79608;-13,19686;-18774,08922
1582,81608;-13,19704;-18771,54261
1582,84408;-13,19722;-18769,04070
1582,87008;-13,19740;-18766,34806
1582,88808;-13,19752;-18763,84765
1582,90608;-13,19770;-18761,21908
1582,93208;-13,19787;-18758,66652
1583,03808;-13,19871;-18761,17289
1583,07808;-13,19907;-18763,75675
1583,10808;-13,19931;-18766,31230
1583,16408;-13,19979;-18768,86934
1583,26008;-13,20051;-18766,33167
1583,39008;-13,20158;-18768,97216
1583,41208;-13,20176;-18771,49940
1583,42808;-13,20188;-18774,14286
1583,44408;-13,20206;-18776,68798
1583,45608;-13,20218;-18779,22118
1583,46808;-13,20230;-18781,75288
1583,48608;-13,20248;-18784,53046
1583,50408;-13,20266;-18787,25886
1583,52008;-13,20278;-18789,79504
1583,54008;-13,20296;-18792,50556
1583,63408;-13,20367;-18789,93362
1583,67008;-13,20397;-18787,37360
1583,81208;-13,20517;-18789,95895
1583,83008;-13,20535;-18792,78421
1583,84408;-13,20553;-18795,70484
1583,85608;-13,20559;-18798,36321
1583,86808;-13,20577;-18800,89790
1583,88008;-13,20589;-18803,51752
1583,89208;-13,20595;-18806,15652
1583,90608;-13,20613;-18808,77167
1583,93208;-13,20636;-18811,31530
1583,96608;-13,20666;-18813,85297
1584,00808;-13,20696;-18811,34957
1584,03208;-13,20714;-18808,71952
1584,05608;-13,20732;-18806,15801
1584,08008;-13,20750;-18803,62928
1584,10608;-13,20768;-18800,98134
1584,15408;-13,20804;-18798,34086
1584,17608;-13,20822;-18795,75998
1584,20208;-13,20840;-18793,20890
1584,27608;-13,20900;-18790,67421
1584,36008;-13,20965;-18793,21784
1584,38408;-13,20983;-18795,75998
1584,41408;-13,21007;-18798,37662
1584,43808;-13,21031;-18801,06330
1584,48608;-13,21067;-18803,65759
1584,58008;-13,21145;-18806,22953
1584,62408;-13,21180;-18808,81190
1584,66608;-13,21216;-18811,48070
1584,68608;-13,21234;-18814,16291
1584,70608;-13,21258;-18816,70952
1584,72208;-13,21270;-18819,47070
1584,73808;-13,21288;-18822,24381
1584,75808;-13,21306;-18824,82320
1584,78608;-13,21330;-18827,32511
1584,88408;-13,21408;-18824,70399
1584,92208;-13,21438;-18822,08735
1585,04808;-13,21545;-18824,63545
1585,06608;-13,21563;-18827,25954
1585,08208;-13,21581;-18829,90748
1585,09408;-13,21593;-18832,44365
1585,10608;-13,21605;-18835,26891
1585,11808;-13,21623;-18837,77678
1585,13208;-13,21635;-18840,39044
1585,14608;-13,21647;-18843,17547
1585,16208;-13,21665;-18845,69526
1585,19008;-13,21689;-18848,28955
1585,25008;-13,21737;-18845,76529
1585,27208;-13,21755;-18843,19633
1585,29208;-13,21767;-18840,54393
1585,31008;-13,21784;-18837,95708
1585,34408;-13,21808;-18835,37471
1585,36608;-13,21820;-18832,78936
1585,38208;-13,21832;-18829,97900
1585,39608;-13,21844;-18827,23421
1585,41008;-13,21850;-18824,70399
1585,43608;-13,21868;-18822,13801
1585,52008;-13,21940;-18824,78595
1585,55408;-13,21970;-18827,34299
1585,60008;-13,22006;-18829,98198
1585,62608;-13,22030;-18832,59863
1585,65208;-13,22047;-18835,10053
1585,70008;-13,22089;-18837,72165
1585,90008;-13,22245;-18836,31200
1585,92808;-13,22269;-18838,94503
1585,94208;-13,22287;-18841,59148
1585,95808;-13,22299;-18844,13213
1585,97608;-13,22317;-18846,70407
1585,99008;-13,22329;-18849,20746
1586,00608;-13,22340;-18851,82858
1586,02808;-13,22358;-18854,39157
1586,07608;-13,22400;-18857,00524
1586,27608;-13,22568;-18859,24786
1586,29808;-13,22592;-18861,86302
1586,31608;-13,22609;-18864,37088
1586,32808;-13,22621;-18866,98455
1586,33808;-13,22633;-18869,64887
1586,34808;-13,22645;-18872,38026
1586,35808;-13,22657;-18874,95965
1586,37008;-13,22669;-18877,77150
1586,38608;-13,22681;-18880,33748
1586,41008;-13,22705;-18882,96008
1586,46608;-13,22747;-18880,32556
1586,48608;-13,22765;-18877,55692
1586,50208;-13,22777;-18874,84938
1586,52608;-13,22795;-18872,18803
1586,55408;-13,22813;-18869,67719
1586,57208;-13,22825;-18866,99200
1586,59008;-13,22837;-18864,49158
1586,61008;-13,22855;-18861,73785
1586,63208;-13,22867;-18859,20465
1586,77408;-13,22980;-18861,73189
1586,83408;-13,23028;-18864,24124
1586,87408;-13,23064;-18866,88322
1586,91808;-13,23100;-18869,46857
1586,94608;-13,23124;-18872,06733
1586,97208;-13,23142;-18874,60500
1587,13608;-13,23273;-18877,11883
1587,16208;-13,23297;-18879,64457
1587,18008;-13,23309;-18882,23588
1587,20008;-13,23327;-18884,94492
1587,22008;-13,23351;-18887,52580
1587,24008;-13,23363;-18890,09327
1587,26408;-13,23387;-18892,70544
1587,31408;-13,23429;-18895,23864
1587,51008;-13,23596;-18897,82846
1587,53408;-13,23620;-18900,53749
1587,55008;-13,23638;-18903,23013
1587,56608;-13,23656;-18906,01814
1587,58008;-13,23668;-18908,85681
1587,59208;-13,23680;-18911,36765
1587,60808;-13,23698;-18913,96791
1587,64608;-13,23728;-18916,48471
1587,72008;-13,23793;-18913,87105
1587,74608;-13,23811;-18911,31997
1587,77208;-13,23829;-18908,76293
1587,79208;-13,23847;-18906,23719
1587,81008;-13,23859;-18903,53709
1587,82808;-13,23871;-18900,81465
1587,86608;-13,23901;-18898,24271
1587,90808;-13,23931;-18895,72889
1587,95008;-13,23967;-18893,09138
1588,09808;-13,24086;-18895,72889
1588,12408;-13,24104;-18898,40513
1588,14608;-13,24122;-18901,12609
1588,16808;-13,24140;-18903,68164
1588,22608;-13,24188;-18906,25507
1588,32808;-13,24272;-18908,85085
1588,37208;-13,24308;-18911,43173
1588,41408;-13,24343;-18913,99920
1588,43408;-13,24361;-18916,50558
1588,45408;-13,24379;-18919,01493
1588,47008;-13,24397;-18921,67330
1588,48408;-13,24409;-18924,20650
1588,50008;-13,24427;-18927,03921
1588,51608;-13,24439;-18929,80039
1588,53808;-13,24457;-18932,36637
1588,62608;-13,24529;-18929,83317
1588,67208;-13,24565;-18927,17928
1588,78808;-13,24666;-18929,87490
1588,80608;-13,24684;-18932,60926
1588,82208;-13,24702;-18935,46730
1588,83408;-13,24714;-18938,07203
1588,84608;-13,24726;-18940,69165
1588,86008;-13,24738;-18943,36939
1588,87408;-13,24756;-18946,10524
1588,88608;-13,24768;-18949,07504
1588,90008;-13,24780;-18951,90030
1588,91808;-13,24798;-18954,59890
1588,98008;-13,24846;-18951,71553
1588,99408;-13,24858;-18948,90815
1589,00808;-13,24864;-18946,09779
1589,01808;-13,24876;-18943,59142
1589,03008;-13,24881;-18940,66930
1589,04208;-13,24888;-18938,04222
1589,05608;-13,24899;-18935,24826
1589,07208;-13,24911;-18932,63161
1589,09208;-13,24923;-18929,93450
1589,11208;-13,24941;-18927,31041
1589,14608;-13,24965;-18924,74443
1589,17408;-13,24983;-18922,23358
1589,23808;-13,25037;-18924,84128
1589,27408;-13,25067;-18927,40875
1589,30008;-13,25091;-18929,94344
1589,33608;-13,25121;-18932,45131
1589,36008;-13,25139;-18934,97109
1589,38608;-13,25163;-18937,59966
1589,41408;-13,25186;-18940,18650
1589,58408;-13,25312;-18937,68609
1589,62208;-13,25342;-18940,37127
1589,64808;-13,25366;-18943,10862
1589,66608;-13,25384;-18945,72377
1589,68808;-13,25402;-18948,42833
1589,70608;-13,25420;-18951,05690
1589,72608;-13,25438;-18953,56178
1589,74408;-13,25455;-18956,20078
1589,76008;-13,25467;-18958,79507
1589,78008;-13,25485;-18961,47430
1589,80808;-13,25509;-18964,04475
1589,85608;-13,25551;-18966,57348
1589,92008;-13,25599;-18963,95832
1590,00808;-13,25677;-18966,54218
1590,02808;-13,25695;-18969,12456
1590,04408;-13,25713;-18971,85147
1590,06008;-13,25730;-18974,65736
1590,07408;-13,25742;-18977,26953
1590,09008;-13,25760;-18979,78783
1590,10808;-13,25778;-18982,55795
1590,23408;-13,25880;-18980,03221
1590,25808;-13,25904;-18977,38427
1590,28408;-13,25922;-18974,73782
1590,30808;-13,25940;-18972,05114
1590,33008;-13,25952;-18969,45536
1590,35408;-13,25970;-18966,84319
1590,37408;-13,25988;-18964,29509
1590,51008;-13,26095;-18966,82084
1590,61008;-13,26179;-18969,46132
1590,63408;-13,26203;-18972,18972
1590,66808;-13,26227;-18974,74229
1590,83808;-13,26358;-18972,20761
1590,91808;-13,26424;-18974,89429
1590,94208;-13,26448;-18977,50944
1590,96208;-13,26466;-18980,26764
1590,98008;-13,26484;-18983,06608
1590,99408;-13,26496;-18985,58587
1591,01008;-13,26508;-18988,28149
1591,02808;-13,26526;-18990,98009
1591,04608;-13,26544;-18993,71594
1591,07208;-13,26568;-18996,32365
1591,25408;-13,26717;-18998,94327
1591,28208;-13,26741;-19001,46008
1591,30808;-13,26771;-19004,03351
1591,32608;-13,26789;-19006,61141
1591,34208;-13,26807;-19009,18186
1591,35608;-13,26819;-19012,02649
1591,37008;-13,26831;-19014,90241
1591,38408;-13,26843;-19017,53247
1591,41408;-13,26873;-19020,13272
1591,50808;-13,26950;-19017,45349
1591,52408;-13,26962;-19014,69380
1591,53808;-13,26968;-19011,96241
1591,55008;-13,26980;-19009,40090
1591,56208;-13,26986;-19006,40130
1591,57208;-13,26992;-19003,84724
1591,58408;-13,26998;-19000,98920
1591,60008;-13,27010;-18998,28166
1591,62608;-13,27034;-18995,69929
1591,71808;-13,27112;-18998,27570
1591,76208;-13,27148;-19000,83274
1591,80208;-13,27183;-19003,35401
1591,83608;-13,27213;-19005,88870
1591,85608;-13,27225;-19008,54707
1592,00408;-13,27339;-19005,88721
1592,04208;-13,27369;-19003,37934
1592,12808;-13,27440;-19005,97513
1592,16008;-13,27464;-19008,62306
1592,18208;-13,27482;-19011,20842
1592,20208;-13,27500;-19013,96513
1592,22408;-13,27524;-19016,48939
1592,24408;-13,27542;-19019,02854
1592,26008;-13,27554;-19021,53343
1592,27808;-13,27572;-19024,04428
1592,29808;-13,27590;-19026,64304
1592,33208;-13,27620;-19029,18965
1592,45808;-13,27715;-19026,63857
1592,57008;-13,27811;-19029,14494
1592,60208;-13,27841;-19031,76904
1592,62008;-13,27859;-19034,33800
1592,63608;-13,27877;-19037,00829
1592,65008;-13,27889;-19039,65622
1592,66208;-13,27901;-19042,23412
1592,67608;-13,27913;-19044,87312
1592,69808;-13,27937;-19047,52851
1592,79608;-13,28008;-19044,77924
1592,81608;-13,28027;-19042,04935
1592,83408;-13,28038;-19039,48933
1592,93808;-13,28122;-19036,94421
1593,06408;-13,28224;-19039,44910
1593,15808;-13,28301;-19041,99272
1593,19808;-13,28331;-19044,52592
1593,24008;-13,28361;-19042,00912
1593,35408;-13,28457;-19044,68834
1593,43208;-13,28523;-19047,26326
1593,45808;-13,28547;-19049,92610
1593,48008;-13,28565;-19052,69176
1593,49408;-13,28583;-19055,64815
1593,50608;-13,28595;-19058,62987
1593,51808;-13,28606;-19061,34337
1593,53408;-13,28618;-19064,04197
1593,55008;-13,28636;-19066,56474
1593,57808;-13,28660;-19069,16350
1593,66208;-13,28726;-19066,55580
1593,69008;-13,28744;-19063,98982
1593,71408;-13,28768;-19061,47301
1593,83608;-13,28869;-19064,15671
1593,86608;-13,28899;-19066,91045
1593,88208;-13,28917;-19069,63736
1593,89408;-13,28929;-19072,34937
1593,90608;-13,28941;-19074,93025
1593,91808;-13,28953;-19077,62885
1593,93008;-13,28965;-19080,26487
1593,94808;-13,28983;-19083,04691
1593,98608;-13,29013;-19085,56074
1594,03008;-13,29049;-19082,97688
1594,05008;-13,29061;-19080,47646
1594,07208;-13,29079;-19077,92985
1594,10608;-13,29109;-19075,29086
1594,14808;-13,29139;-19072,73829
1594,19008;-13,29174;-19070,23489
1594,36808;-13,29318;-19072,79938
1594,40408;-13,29348;-19075,44285
1594,42208;-13,29366;-19078,06695
1594,44608;-13,29384;-19080,57928
1594,52608;-13,29444;-19078,07291
1594,69008;-13,29575;-19080,60014
1594,70408;-13,29587;-19083,26596
1594,71808;-13,29605;-19085,83939
1594,73608;-13,29617;-19088,35620
1594,75608;-13,29635;-19090,89535
1594,77408;-13,29653;-19093,40620
1594,79208;-13,29671;-19095,97069
1594,81808;-13,29695;-19098,56498
1594,94808;-13,29796;-19095,96473
1595,01808;-13,29856;-19098,53518
1595,04208;-13,29880;-19101,10712
1595,06608;-13,29898;-19103,73271
1595,09608;-13,29928;-19106,40895
1595,12008;-13,29952;-19108,96301
1595,13808;-13,29970;-19111,53048
1595,16808;-13,29993;-19114,13968
1595,27008;-13,30077;-19111,60797
1595,31808;-13,30113;-19109,04348
1595,37208;-13,30155;-19106,41491
1595,42408;-13,30197;-19103,88917
1595,50008;-13,30263;-19106,50879
1595,70008;-13,30418;-19108,44445
1595,79808;-13,30496;-19110,95530
1595,84608;-13,30532;-19113,46912
1595,88008;-13,30562;-19116,12600
1595,90408;-13,30585;-19118,71880
1595,92608;-13,30603;-19121,25647
1595,94808;-13,30621;-19123,99232
1595,97008;-13,30645;-19126,60152
1595,99408;-13,30663;-19129,28224
1596,02208;-13,30693;-19131,85418
1596,04408;-13,30711;-19134,51552
1596,07608;-13,30735;-19137,08597
1596,12608;-13,30777;-19134,49764
1596,14608;-13,30789;-19131,99574
1596,31808;-13,30938;-19134,52148
1596,33808;-13,30956;-19137,35420
1596,35008;-13,30968;-19140,11985
1596,36408;-13,30980;-19142,88849
1596,38208;-13,30998;-19145,53195
1596,40208;-13,31016;-19148,10240
1596,43408;-13,31046;-19150,72203
1596,56608;-13,31153;-19148,11134
1596,59408;-13,31177;-19145,52003
1596,64808;-13,31225;-19143,01217
1596,70808;-13,31267;-19140,34337
1596,74408;-13,31297;-19137,79676
1596,89408;-13,31417;-19140,30910
1596,92408;-13,31440;-19142,86166
1596,96408;-13,31476;-19145,54685
1597,07408;-13,31560;-19148,17244
1597,09808;-13,31584;-19150,75183
1597,14808;-13,31626;-19153,27013
1597,17208;-13,31644;-19155,93594
1597,23608;-13,31704;-19158,52129
1597,26008;-13,31721;-19161,15731
1597,27808;-13,31739;-19163,87975
1597,29408;-13,31757;-19166,51726
1597,31208;-13,31769;-19169,21437
1597,38208;-13,31829;-19171,75651
1597,43008;-13,31865;-19169,08175
1597,46008;-13,31889;-19166,48597
1597,58008;-13,31996;-19169,22331
1597,60008;-13,32014;-19172,00983
1597,62208;-13,32032;-19174,64733
1597,64408;-13,32056;-19177,29825
1597,66608;-13,32074;-19179,79866
1597,68208;-13,32092;-19182,30206
1597,69808;-13,32104;-19184,82929
1597,80208;-13,32188;-19182,23053
1597,82608;-13,32206;-19179,70330
1597,86408;-13,32236;-19177,17308
1597,89608;-13,32260;-19174,58177
1597,91408;-13,32271;-19172,02622
1598,11408;-13,32433;-19173,34646
1598,14808;-13,32457;-19175,98099
1598,17208;-13,32481;-19178,48587
1598,24608;-13,32535;-19181,06377
1598,29408;-13,32577;-19183,66998
1598,32408;-13,32606;-19186,22553
1598,36808;-13,32636;-19188,77661
1598,43808;-13,32702;-19191,28597
1598,46608;-13,32726;-19193,96967
1598,49008;-13,32744;-19196,61909
1598,51608;-13,32768;-19199,13739
1598,54808;-13,32798;-19201,74509
1598,66608;-13,32887;-19199,11057
1598,69808;-13,32917;-19196,53714
1598,79608;-13,33001;-19199,05245
1598,81808;-13,33019;-19201,64973
1598,83608;-13,33037;-19204,51075
1598,85008;-13,33055;-19207,26150
1598,86408;-13,33067;-19209,93775
1598,88208;-13,33085;-19212,64976
1598,89608;-13,33097;-19215,18594
1598,91008;-13,33109;-19218,09763
1598,92208;-13,33121;-19220,61443
1598,93608;-13,33138;-19223,16998
1599,03408;-13,33216;-19220,54738
1599,05208;-13,33228;-19217,88752
1599,07008;-13,33240;-19215,06226
1599,08608;-13,33252;-19212,41879
1599,10608;-13,33264;-19209,83344
1599,12808;-13,33282;-19207,06630
1599,15008;-13,33294;-19204,55992
1599,18408;-13,33324;-19202,05802
1599,28008;-13,33402;-19204,76109
1599,32608;-13,33437;-19207,32409
1599,36008;-13,33467;-19209,96159
1599,38608;-13,33491;-19212,53651
1599,41008;-13,33509;-19215,15912
1599,45208;-13,33545;-19217,73553
1599,48008;-13,33569;-19220,33429
1599,51008;-13,33593;-19222,93901
1599,53808;-13,33617;-19225,46178
1599,71808;-13,33766;-19227,97114
1599,74608;-13,33790;-19230,55500
1599,78208;-13,33826;-19233,20591
1599,82208;-13,33862;-19235,85534
1599,86208;-13,33892;-19238,36470
